"","Subtype","Provider","Name","Council","Grades published","Setting","Staffing","Leadership","Care and play","Complaints upheld since 22/23","Total"
"2931","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO St. Francis","Falkirk","30/09/2021",4,4,4,4,0,16
"2932","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO St. Bernadette's","Falkirk","17/02/2023",4,4,4,4,0,16
"2933","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Maddiston","Falkirk","05/10/2021",4,4,4,4,0,16
"2934","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Ladeside","Falkirk","17/02/2023",4,4,4,4,0,16
"2935","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Carronshore","Falkirk","30/09/2021",4,4,4,4,0,16
"2936","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Carron","Falkirk","17/02/2023",4,4,4,4,0,16
"2937","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Bonnybridge","Falkirk","17/02/2023",4,4,4,4,0,16
"2938","Over 3s","Voluntary or Not for Profit","First 4 Kids SCIO Bantaskin","Falkirk","22/02/2023",4,4,4,4,0,16
"2939","Under 3s","Voluntary or Not for Profit","Clackmannanshire Women's Aid","Clackmannanshire","12/01/2022",5,5,5,5,0,20
"2940","Under 3s","Local Authority","St. Margaret's RC Primary School Nursery","Scottish Borders","22/04/2022",4,5,4,4,0,17
"2941","Under 3s","Private","Queen's Cross Nursery Limited","Aberdeen City","27/06/2019",5,5,5,5,0,20
"2942","Under 3s","Voluntary or Not for Profit","Edinburgh College - Waterfront Nursery","City of Edinburgh","11/12/2023",4,4,4,4,0,16
"2943","Under 3s","Private","Banana Moon Day Nursery Westhill","Aberdeenshire","30/05/2023",3,3,3,3,0,12
"2944","Over 3s","Voluntary or Not for Profit","Seaton Out of School Club","Aberdeen City","28/02/2020",4,4,4,5,0,17
"2945","Over 3s","Local Authority","Andrew B Cameron ELCC","West Dunbartonshire","15/02/2023",5,5,5,4,0,19
"2946","Over 3s","Local Authority","Levenvale Primary Nursery Class","West Dunbartonshire","10/05/2022",5,5,5,5,0,20
"2947","Over 3s","Private","ABC Craigsfarm OOSC","West Lothian","09/05/2023",4,4,4,4,0,16
"2948","Over 3s","Private","Star Kids Out of School Care Ltd","South Lanarkshire","30/10/2019",4,4,4,4,0,16
"2949","Under 3s","Local Authority","North West Community Campus Nursery","Dumfries & Galloway","14/01/2020",4,4,4,4,0,16
"2950","Over 3s","Private","The Club@Kinellar","Aberdeenshire","24/07/2019",5,5,4,5,0,19
"2951","Under 3s","Private","Wise Owls Nursery and Out of School Club","Dumfries & Galloway","13/03/2023",4,4,4,4,1,16
"2952","Over 3s","Voluntary or Not for Profit","Southside and Central Out of School Hours - SCOOSH","City of Edinburgh","14/09/2023",4,4,4,4,0,16
"2953","Over 3s","Local Authority","Hill of Fearn ELC","Highland","09/09/2019",5,5,5,5,0,20
"2954","Under 3s","Private","High Flyers Nursery","South Lanarkshire","18/10/2023",5,5,5,5,0,20
"2955","Over 3s","Private","Craigend OSC","Glasgow City","28/02/2022",4,4,4,4,1,16
"2956","Over 3s","Private","Skool Is Out @ Bruntsfield Centre","City of Edinburgh","10/03/2020",4,4,4,4,0,16
"2957","Under 3s","Private","Flowerpots Childcare Ltd - Turriff","Aberdeenshire","07/09/2023",3,4,4,4,1,15
"2958","Over 3s","Private","Muthill Kiddy Club","Perth & Kinross","13/12/2021",4,4,4,4,0,16
"2959","Under 3s","Voluntary or Not for Profit","Sure Start (Edinburgh)","City of Edinburgh","07/12/2021",4,4,4,5,0,17
"2960","Under 3s","Private","Arcadia@EasterBush","Midlothian","23/03/2023",5,5,4,5,0,19
"2961","Over 3s","Private","Newton Farm After School Club","South Lanarkshire","02/11/2022",4,4,4,4,1,16
"2962","Under 3s","Private","Riverside Rascals","Argyll & Bute","23/08/2022",4,4,4,4,0,16
"2963","Under 3s","Voluntary or Not for Profit","Stramash Outdoor Nursery Tornagrain","Highland","02/08/2021",4,4,4,4,0,16
"2964","Over 3s","Private","Juniper Green Out of School Provision","City of Edinburgh","04/08/2023",4,4,4,4,0,16
"2965","Under 3s","Local Authority","Lady Cathcart Nursery","Moray","24/10/2023",4,4,3,4,0,15
"2966","Under 3s","Private","Pied Piper Nursery","Glasgow City","17/11/2021",4,5,5,5,0,19
"2967","Over 3s","Private","Oganan Ghlaschu","Glasgow City","07/01/2020",4,5,4,4,0,17
"2968","Under 3s","Private","Little Flyers @ Livingston","West Lothian","22/08/2023",4,4,4,4,0,16
"2969","Over 3s","Private","Nino's After School Care","East Dunbartonshire","28/02/2023",5,5,5,5,0,20
"2970","Over 3s","Voluntary or Not for Profit","Hutchesons' After School Care","Glasgow City","16/06/2020",4,4,4,4,0,16
"2971","Under 3s","Private","Argyle Bridge Children's Nursery - Haddington Road","East Lothian","08/10/2019",4,4,4,4,0,16
"2972","Over 3s","Private","Kidsize Kingswells OOSC","Aberdeen City","24/12/2020",4,4,4,4,0,16
"2973","Over 3s","Private","Bishopton Out of School Care - Cornerstone","Renfrewshire","28/03/2023",4,4,4,4,0,16
"2974","Over 3s","Private","Bridge of Don Out of School Care Ltd. Braehead Breakfast and After School Club","Aberdeen City","19/05/2022",4,4,5,4,0,17
"2975","Under 3s","Private","Arcadia@Kings Buildings","City of Edinburgh","10/07/2023",4,4,4,4,1,16
"2976","Under 3s","Voluntary or Not for Profit","Community Playgroups - Uphall","West Lothian","24/10/2021",5,4,4,5,0,18
"2977","Under 3s","Private","Parkview Nursery School","Dundee City","03/07/2023",4,4,4,4,1,16
"2978","Under 3s","Private","The Flying Start Nursery","Glasgow City","20/01/2022",4,4,4,5,0,17
"2979","Under 3s","Private","Bright Starts Nursery","Perth & Kinross","26/06/2023",4,4,4,4,0,16
"2980","Under 3s","Voluntary or Not for Profit","Newbattle Community Nursery a SCIO","Midlothian","14/12/2021",4,4,4,4,0,16
"2981","Under 3s","Private","Buttons and Bows","Dundee City","07/12/2021",4,4,4,4,1,16
"2982","Over 3s","Voluntary or Not for Profit","Mayfield/Lawfield/Tynewater ASC @ Tynewater","Midlothian","18/08/2020",4,4,4,4,0,16
"2983","Under 3s","Voluntary or Not for Profit","Gullane Community Children's Hub","East Lothian","14/11/2022",5,5,5,5,0,20
"2984","Under 3s","Voluntary or Not for Profit","Wild Willows","Highland","26/04/2023",4,4,4,4,0,16
"2985","Under 3s","Private","Drumfork Nursery and Family Centre","Argyll & Bute","20/12/2023",4,4,4,4,0,16
"2986","Under 3s","Private","Haddo Woodland Kindergarten","Aberdeenshire","01/11/2022",5,4,4,5,0,18
"2987","Over 3s","Voluntary or Not for Profit","Support, Help and Integration in Perthshire","Perth & Kinross","19/01/2022",4,5,4,5,0,18
"2988","Under 3s","Private","Meadows Nursery","City of Edinburgh","29/08/2023",4,4,4,4,0,16
"2989","Under 3s","Local Authority","Yetholm Primary School Nursery","Scottish Borders","25/05/2022",5,5,5,5,0,20
"2990","Under 3s","Local Authority","Hillview Early Learning and Childcare Centre","Renfrewshire","08/11/2021",4,4,4,4,0,16
"2991","Under 3s","Private","Fly High Early Learning & Childcare","South Ayrshire","21/11/2023",4,5,4,4,0,17
"2992","Over 3s","Private","The Sunrise After School Club","South Ayrshire","15/11/2022",4,4,4,4,0,16
"2993","Under 3s","Local Authority","The Butterfly Rooms","Highland","24/08/2022",4,4,4,4,0,16
"2994","Over 3s","Local Authority","Disability Holiday Playscheme Braidburn","City of Edinburgh","28/02/2022",4,4,4,4,0,16
"2995","Under 3s","Private","Busy Bees at Edinburgh Broughton","City of Edinburgh","12/01/2024",4,4,4,4,0,16
"2996","Under 3s","Private","Busy Bees at Dundee West","Dundee City","06/07/2022",4,4,4,4,0,16
"2997","Under 3s","Private","Beech House Nursery","Aberdeen City","07/12/2022",4,4,5,5,1,18
"2998","Over 3s","Local Authority","Community Support Network - Kintyre Network Centre","Argyll & Bute","02/04/2024",3,2,3,3,0,11
"2999","Under 3s","Private","Little Rookies Daycare","Fife","07/09/2021",4,4,4,4,0,16
"3000","Over 3s","Voluntary or Not for Profit","Sciennes After School Care Scheme SCIO","City of Edinburgh","20/12/2023",4,3,3,4,0,14
"3001","Under 3s","Private","Stepping Stones Nursery","East Lothian","19/12/2023",4,3,3,4,0,14
"3002","Under 3s","Private","Burnside House Nursery","North Ayrshire","04/07/2023",4,3,3,3,0,13
"3003","Under 3s","Private","Beechwood House Nursery","East Ayrshire","15/08/2023",4,4,4,4,0,16
"3004","Under 3s","Private","Summerlea House Nursery","North Ayrshire","16/05/2023",4,4,4,4,0,16
"3005","Under 3s","Private","Glasgow University Nursery","Glasgow City","15/03/2023",4,5,5,5,0,19
"3006","Under 3s","Private","Strathclyde University Nursery","Glasgow City","23/05/2023",4,4,4,4,0,16
"3007","Under 3s","Private","Caledonian Nursery","Glasgow City","06/02/2024",4,5,4,4,0,17
"3008","Over 3s","Voluntary or Not for Profit","Loretto Pre School","East Lothian","15/12/2021",4,4,4,4,0,16
"3009","Under 3s","Voluntary or Not for Profit","Dingwall Ducklings","Highland","27/02/2023",4,4,5,4,0,17
"3010","Over 3s","Local Authority","St. David's Primary School Nursery Class","Midlothian","21/11/2023",4,4,5,4,0,17
"3011","Over 3s","Private","Skoolz Out Child Care Ltd","East Dunbartonshire","13/10/2022",4,5,4,4,0,17
"3012","Under 3s","Private","University of St. Andrews Nursery","Fife","12/06/2023",5,4,4,4,0,17
"3013","Under 3s","Private","Peerie Foxes Ltd","Shetland Islands","14/11/2019",4,4,4,4,0,16
"3014","Over 3s","Voluntary or Not for Profit","Perth Autism Support","Perth & Kinross","10/12/2021",4,5,5,5,0,19
"3015","Over 3s","Local Authority","Woodhead Primary School Nursery Class","South Lanarkshire","24/11/2021",4,4,5,4,0,17
"3016","Over 3s","Local Authority","Maidenhill Nursery Class","East Renfrewshire","19/12/2023",4,3,4,3,1,14
"3017","Under 3s","Private","Stepping Stones Nursery","Argyll & Bute","22/09/2022",6,5,5,5,1,21
"3018","Over 3s","Local Authority","Vogrie Outdoor Early Learning and Childcare","Midlothian","10/06/2021",5,5,5,5,0,20
"3019","Under 3s","Private","Jack & Jill's Elite Nursery Limited","Angus","18/04/2024",4,4,4,4,0,16
"3020","Over 3s","Private","Bright Beginnings Early Years Centre","North Ayrshire","27/09/2022",4,4,4,4,0,16
"3021","Over 3s","Private","St. James Out of School Care","Renfrewshire","20/10/2023",4,4,4,4,1,16
"3022","Over 3s","Private","Kinder Croft CIC Outdoor Nursery","Highland","02/03/2023",5,5,4,5,0,19
"3023","Under 3s","Local Authority","Jedburgh Campus Nursery","Scottish Borders","12/09/2023",5,4,5,4,0,18
"3024","Under 3s","Private","Cambusbarron Village Nursery","Stirling","28/09/2021",5,5,5,5,0,20
"3025","Over 3s","Private","Stoney's Kids","South Lanarkshire","26/10/2022",4,4,4,4,0,16
"3026","Over 3s","Private","MACS Maidenhill","East Renfrewshire","31/03/2022",5,5,4,5,0,19
"3027","Under 3s","Private","Green Apple Nursery Carluke","South Lanarkshire","28/07/2023",3,4,4,4,1,15
"3028","Over 3s","Local Authority","St. Cadoc's Nursery Class","East Renfrewshire","23/12/2021",4,5,4,4,0,17
"3029","Over 3s","Local Authority","Fenwick Early Childhood Centre","East Ayrshire","20/04/2023",5,5,5,5,0,20
"3030","Over 3s","Private","Star Academy Scotland Ltd","East Renfrewshire","02/11/2022",5,4,4,4,0,17
"3031","Over 3s","Voluntary or Not for Profit","Blacklaw Out of School Care","South Lanarkshire","17/05/2024",4,3,3,3,0,13
"3032","Over 3s","Local Authority","Rosneath Early Learning and Childcare","Argyll & Bute","23/08/2022",4,5,5,5,0,19
"3033","Under 3s","Private","Castlegate Nursery & Out of School Club Limited","Scottish Borders","29/11/2023",3,3,3,3,0,12
"3034","Under 3s","Private","Bee Curious Nursery","Fife","27/03/2024",3,3,3,3,0,12
"3035","Over 3s","Local Authority","Cardross Early Learning and Childcare","Argyll & Bute","07/10/2022",4,5,4,4,0,17
"3036","Under 3s","Private","Cairngorm Early Learning & Childcare","Highland","29/08/2022",5,5,5,5,0,20
"3037","Under 3s","Private","Piccolo Nursery","North Lanarkshire","01/11/2023",4,4,5,4,0,17
"3038","Over 3s","Local Authority","Campbeltown Aqualibrium Early Learning and Childcare","Argyll & Bute","31/05/2022",4,4,4,4,0,16
"3039","Over 3s","Voluntary or Not for Profit","The Action Group (West Lothian Holiday Group)","West Lothian","24/04/2023",4,4,3,4,0,15
"3040","Under 3s","Private","Newmill Nursery and Little Stars","Moray","26/01/2023",4,5,5,4,0,18
"3041","Over 3s","Voluntary or Not for Profit","Cornton Out of School Care","Stirling","19/10/2023",3,3,2,3,0,11
"3042","Over 3s","Local Authority","Auchterhouse Nursery","Angus","02/06/2022",4,5,5,5,0,19
"3043","Over 3s","Private","Przedszkole - Polska Szkola im sw Stanislawa Kostki w Aberdeen","Aberdeen City","03/04/2024",3,4,4,3,0,14
"3044","Under 3s","Private","Big Bird Nursery","West Lothian","28/11/2022",5,5,5,5,0,20
"3045","Under 3s","Private","The Club Out of School Care & Community Hub","West Lothian","22/09/2023",4,4,4,4,0,16
"3046","Over 3s","Private","High Flyers @ The Woods","South Lanarkshire","12/06/2023",5,5,4,4,0,18
"3047","Under 3s","Local Authority","Broughton Primary School Nursery","Scottish Borders","17/10/2022",4,5,4,4,0,17
"3048","Under 3s","Private","Banana Moon Day Nursery Bridge of Don","Aberdeen City","24/11/2023",4,5,5,5,0,19
"3049","Under 3s","Local Authority","Early Learning Unit Hope Street","South Lanarkshire","13/09/2022",5,5,5,5,0,20
"3050","Under 3s","Private","Busy Bees Nursery","Perth & Kinross","11/01/2022",4,5,4,5,0,18
"3051","Over 3s","Voluntary or Not for Profit","St. Charles After School Care Service","Glasgow City","11/01/2023",4,4,4,4,0,16
"3052","Under 3s","Local Authority","Lochcarron Nursery","Highland","03/07/2023",4,4,4,4,0,16
"3053","Under 3s","Local Authority","Scots Corner Early Learning and Childcare Centre","Midlothian","21/06/2022",5,5,5,5,0,20
"3054","Over 3s","Voluntary or Not for Profit","MAKI Pups","Argyll & Bute","21/01/2022",4,4,4,4,0,16
"3055","Under 3s","Voluntary or Not for Profit","Flexible Childcare Services - Dundee","Dundee City","08/12/2023",2,2,2,2,2,8
"3056","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services - Hillside Breakfast and Out of School Club","Aberdeenshire","23/10/2023",4,4,4,4,0,16
"3057","Under 3s","Voluntary or Not for Profit","Flexible Childcare Services - NESCOL","Aberdeenshire","03/10/2023",4,4,4,3,0,15
"3058","Under 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Mobile Creche","Aberdeenshire","30/06/2022",2,3,2,3,0,10
"3059","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services - Turriff","Aberdeenshire",NA,NA,NA,NA,NA,0,0
"3060","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Huntly","Aberdeenshire",NA,NA,NA,NA,NA,0,0
"3061","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Banff","Aberdeenshire","25/05/2022",5,5,4,5,0,19
"3062","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Fraserburgh","Aberdeenshire","16/05/2022",5,5,5,5,0,20
"3063","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services - Oldmeldrum","Aberdeenshire","13/11/2023",4,4,5,4,0,17
"3064","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services - Ellon","Aberdeenshire","21/03/2023",4,5,4,5,0,18
"3065","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Peterhead","Aberdeenshire","19/02/2024",3,4,3,3,1,13
"3066","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services - Alford","Aberdeenshire","26/08/2022",4,4,4,4,0,16
"3067","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Inverurie","Aberdeenshire","06/03/2023",4,5,4,4,1,17
"3068","Over 3s","Voluntary or Not for Profit","Flexible Childcare Services (Aberdeenshire) - Stonehaven","Aberdeenshire","13/09/2023",4,5,4,4,0,17
"3069","Over 3s","Local Authority","Whitecrook Primary School ELCC","West Dunbartonshire","30/01/2023",5,5,5,5,0,20
"3070","Over 3s","Local Authority","Canberra Primary School Nursery Class","South Lanarkshire","17/01/2022",5,5,5,5,0,20
"3071","Over 3s","Local Authority","Our Lady of Loretto Primary School Early Learning and Childcare Centre","West Dunbartonshire","27/02/2023",5,5,5,5,0,20
"3072","Over 3s","Local Authority","St. Ronan's Primary School and ELCC","West Dunbartonshire","15/09/2022",5,5,5,5,0,20
"3073","Over 3s","Local Authority","Dalreoch Primary School ELCC","West Dunbartonshire","05/09/2022",5,5,5,5,0,20
"3074","Over 3s","Local Authority","Carleith Primary School ELCC","West Dunbartonshire","12/10/2022",5,5,5,5,0,20
"3075","Under 3s","Voluntary or Not for Profit","Aberdeen Lads Club Community Project - Little Learners","Aberdeen City","29/06/2022",5,5,5,5,0,20
"3076","Over 3s","Voluntary or Not for Profit","Abriachan Forest School","Highland","20/10/2021",5,5,5,5,0,20
"3077","Over 3s","Local Authority","Hillview Nursery","Dundee City","01/11/2021",5,5,5,5,0,20
"3078","Over 3s","Local Authority","Longhaugh Nursery","Dundee City","12/01/2023",5,5,5,5,0,20
"3079","Over 3s","Local Authority","Caird View Nursery","Dundee City","07/07/2022",5,5,6,5,0,21
"3080","Under 3s","Local Authority","Guildtown Primary School Nursery","Perth & Kinross","05/01/2022",5,5,4,5,0,19
"3081","Over 3s","Private","Applebays Afterschool Torrance","East Dunbartonshire","10/05/2023",4,5,4,5,0,18
"3082","Over 3s","Local Authority","Glengowan Primary School Nursery Class","South Lanarkshire","17/11/2022",4,4,4,4,0,16
"3083","Under 3s","Private","Little Staggies ELC","Highland","17/04/2024",3,3,3,3,0,12
"3084","Under 3s","Local Authority","Swinton Primary School Nursery","Scottish Borders","14/01/2022",4,5,5,5,0,19
"3085","Under 3s","Private","FossoPLAY Outdoor Nursery","Perth & Kinross","14/06/2022",5,5,4,5,0,19
"3086","Under 3s","Local Authority","Craigbank ELC","Clackmannanshire","13/01/2022",4,5,5,5,0,19
"3087","Under 3s","Local Authority","Tongue Primary School Nursery","Highland","15/03/2024",3,3,4,4,0,14
"3088","Under 3s","Local Authority","Durness Primary School Nursery","Highland","30/06/2023",4,3,4,3,0,14
"3089","Over 3s","Local Authority","Countesswells Out of School Care","Aberdeen City","25/11/2022",5,5,5,5,0,20
"3090","Under 3s","Private","Tots R Us Nursery Clydebank","West Dunbartonshire","26/04/2022",4,4,4,4,0,16
"3091","Under 3s","Private","Carebears Childrens Nursery","City of Edinburgh","03/08/2022",5,5,4,4,0,18
"3092","Over 3s","Private","Portree Nursery","Highland","10/04/2024",4,5,4,4,0,17
"3093","Under 3s","Local Authority","Scallywags Nursery","Highland","31/01/2024",4,4,4,4,0,16
"3094","Under 3s","Voluntary or Not for Profit","Wonder Woods Woodland Nursery","West Lothian","14/09/2021",4,4,4,4,0,16
"3095","Under 3s","Private","Johnston Nursery","Dumfries & Galloway","15/04/2024",5,4,4,5,0,18
"3096","Under 3s","Local Authority","St. Ninians Episcopal Primary School Nursery","Perth & Kinross","15/12/2021",4,5,4,5,0,18
"3097","Over 3s","Local Authority","St. Cuthbert's Primary School Nursery","City of Edinburgh","12/12/2022",4,4,4,4,0,16
"3098","Over 3s","Private","Ankerville House Nursery","Highland","20/12/2021",5,5,4,5,0,19
"3099","Under 3s","Private","Pear Tree Nursery Church Street","East Lothian","17/11/2022",3,3,3,3,0,12
